Emp_Id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
IND29069,0.37,0.51,2,155,3,0,1,0,sales,low
IND29070,0.39,0.50,2,151,3,0,1,0,RandD,medium
IND29071,0.90,0.83,4,266,5,0,1,0,sales,high
IND29072,0.60,0.92,2,258,5,0,1,0,sales,low
IND29075,0.98,0.73,4,140,4,0,0,0,marketing,low
IND29076,0.69,0.66,5,106,5,0,0,0,sales,low
IND29081,0.80,0.98,3,189,6,0,0,0,IT,low
IND29083,0.43,0.52,2,146,3,0,1,0,technical,low
IND29087,0.90,0.65,3,254,2,0,0,0,support,high
IND29089,0.44,0.57,2,141,3,0,1,0,product_mng,medium
IND29094,0.11,0.94,6,286,4,0,1,0,IT,medium
IND29095,0.67,0.87,3,177,4,0,0,0,sales,high
IND29097,0.70,0.68,3,150,3,0,0,0,support,low
IND29102,1.00,0.61,5,264,3,0,0,0,RandD,medium
IND29105,0.53,0.99,3,223,10,0,0,0,marketing,low
IND29109,0.41,0.46,2,150,3,1,1,0,hr,low
IND29113,0.51,0.91,4,206,3,0,0,0,sales,low
IND29117,0.46,0.48,2,141,3,1,1,0,sales,low
IND29122,0.85,0.88,3,198,4,1,0,0,technical,medium
IND29124,0.45,0.48,2,158,3,0,1,0,technical,low
IND29125,0.59,0.91,4,142,3,1,0,0,support,medium
IND29126,0.92,0.78,4,212,2,0,0,0,sales,medium
IND29130,0.83,0.94,4,243,3,0,0,0,technical,low
IND29134,0.94,0.84,3,210,2,0,0,0,support,low
IND29137,0.22,0.86,4,293,3,0,1,0,marketing,low
IND29139,0.75,0.56,5,175,4,0,0,0,support,low
IND29143,0.48,0.93,3,219,6,0,1,0,technical,low
IND29148,0.30,0.48,2,104,2,0,0,0,technical,high
IND29153,0.31,0.37,2,104,3,1,0,0,support,medium
IND29155,0.09,0.77,6,290,4,0,1,0,technical,medium
IND29156,0.79,0.97,5,187,3,0,0,0,support,low
IND29159,0.11,0.80,6,304,4,0,1,0,technical,low
IND29162,0.93,0.53,5,198,3,0,0,0,sales,low
IND29165,0.63,0.60,4,258,3,0,0,0,sales,medium
IND29167,0.48,0.46,2,174,3,0,0,0,RandD,low
IND29171,0.50,0.95,3,198,4,0,0,0,accounting,low
IND29173,0.56,0.68,3,109,3,0,0,0,IT,low
IND29177,0.72,0.65,4,224,3,0,0,0,support,low
IND29182,0.36,0.54,2,136,3,0,1,0,IT,low
IND29185,0.63,0.87,2,101,3,0,0,0,technical,low
IND29189,0.72,0.51,3,146,2,1,0,0,sales,low
IND29190,0.94,0.91,5,254,3,0,0,0,accounting,low
IND29194,0.87,0.57,4,175,2,0,0,0,technical,medium
IND29196,0.09,0.96,6,296,4,0,1,0,technical,low
IND29201,0.62,0.68,3,253,5,1,0,0,RandD,low
IND29203,0.67,0.67,4,192,4,0,0,0,IT,low
IND29208,0.38,0.52,2,153,3,0,1,0,support,low
IND29211,0.93,0.90,4,256,4,0,0,0,technical,low
IND29216,0.11,0.78,6,243,4,0,1,0,hr,low
IND29219,0.14,0.68,5,253,5,0,0,0,support,low
IND29221,0.94,0.59,3,151,2,0,0,0,sales,low
IND29226,0.39,0.50,2,136,3,0,1,0,management,low
IND29229,0.49,0.49,3,168,7,0,0,0,sales,low
IND29233,0.43,0.38,2,278,3,1,0,0,sales,low
IND29237,0.40,0.46,2,128,3,0,1,0,management,low
IND29241,0.17,0.71,5,257,4,1,0,0,sales,medium
IND29245,0.85,0.66,5,189,3,0,0,0,sales,medium
IND29247,0.51,0.71,5,154,2,0,0,0,product_mng,medium
IND29251,0.80,0.77,4,224,2,0,0,0,accounting,medium
IND29256,0.59,0.72,3,188,3,1,0,0,technical,low
IND29261,0.74,0.87,5,264,3,0,0,0,accounting,high
IND29262,0.59,0.90,3,189,2,0,0,0,technical,low
IND29267,0.51,0.63,3,234,2,0,0,0,sales,high
IND29269,0.10,0.90,7,281,4,0,1,0,sales,low
IND29273,0.73,0.91,4,247,5,0,1,0,support,medium
IND29277,0.80,0.84,3,186,6,0,0,0,support,low
IND29278,0.74,0.88,4,248,6,0,1,0,accounting,low
IND29281,0.96,0.59,2,265,2,0,0,0,RandD,low
IND29285,0.73,0.95,3,156,2,0,0,0,support,medium
IND29287,0.93,0.98,4,189,10,0,0,0,sales,medium
IND29291,0.10,0.97,7,254,4,0,1,0,sales,low
IND29292,0.70,0.88,3,159,2,0,0,0,IT,high
IND29295,0.61,0.70,4,161,3,1,0,0,management,high
IND29298,0.61,0.68,3,193,2,0,0,0,marketing,medium
IND29299,0.48,0.62,4,210,2,0,0,0,sales,medium
IND29304,0.97,0.70,3,203,3,0,0,0,IT,low
IND29305,0.87,0.59,4,202,3,0,0,0,IT,medium
IND29310,0.67,0.64,3,203,2,1,0,0,technical,low
IND29315,0.70,0.84,3,260,4,1,0,0,support,medium
IND29318,0.98,0.86,2,219,4,0,0,0,sales,low
IND29321,0.56,0.84,5,154,2,1,0,0,support,low
IND29325,0.77,0.91,4,161,3,0,0,0,marketing,low
IND29328,0.41,0.55,2,148,3,0,1,0,sales,low
IND29332,0.17,0.57,4,116,3,0,0,0,sales,medium
IND29335,0.57,0.48,2,194,2,0,0,0,IT,low
IND29339,0.41,0.46,2,151,3,0,1,0,product_mng,low
IND29342,0.11,0.96,7,277,5,0,1,0,sales,low
IND29344,0.42,0.91,2,176,3,0,0,0,technical,low
IND29348,0.57,0.53,3,162,3,0,0,0,support,low
IND29351,0.50,0.89,3,187,4,1,0,0,sales,medium
IND29352,0.74,0.61,3,228,2,1,0,0,IT,low
IND29354,0.72,0.68,3,150,3,1,0,0,product_mng,medium
IND29359,0.58,0.74,4,215,3,0,0,0,sales,low
IND29363,0.91,0.93,4,184,3,0,0,0,technical,low
IND29367,0.59,0.97,5,179,6,0,0,0,support,medium
IND29371,0.65,0.86,2,181,2,0,1,0,support,low
IND29376,0.67,0.92,4,265,4,0,0,0,technical,medium
IND29381,0.17,0.82,5,193,5,0,0,0,IT,high
IND29385,0.29,0.57,5,98,5,0,0,0,hr,medium
IND29387,0.69,0.94,4,235,3,0,0,0,management,medium
IND29392,0.36,0.50,2,131,3,0,1,0,IT,medium
IND29395,0.50,0.64,2,170,8,0,0,0,sales,low
IND29398,0.74,1.00,5,275,5,0,1,0,sales,low
IND29402,0.72,0.99,4,156,2,1,0,0,sales,low
IND29404,0.98,0.54,5,260,3,0,0,0,support,medium
IND29409,0.90,0.70,3,147,4,0,0,0,technical,low
IND29410,0.16,0.63,6,286,7,0,0,1,sales,medium
IND29413,0.51,0.59,4,169,3,0,0,0,technical,low
IND29418,0.65,0.82,4,207,2,0,0,0,support,low
IND29419,0.10,0.97,6,282,4,0,1,0,hr,medium
IND29423,0.51,0.94,4,247,2,0,0,0,management,medium
IND29427,0.80,0.89,2,166,3,0,0,0,technical,medium
IND29432,0.95,0.76,3,236,2,1,0,0,sales,medium
IND29437,0.92,0.77,5,191,2,0,0,0,technical,medium
IND29439,0.42,0.67,2,115,3,0,0,0,sales,high
IND29443,0.71,0.55,5,224,3,0,0,0,hr,medium
IND29445,0.42,0.89,6,188,5,1,0,0,sales,low
IND29449,0.51,0.52,5,261,3,1,0,0,RandD,low
IND29453,0.40,0.56,2,137,3,0,1,0,accounting,medium
IND29457,0.57,0.63,5,156,4,0,0,0,sales,medium
IND29462,0.40,0.46,2,141,3,0,1,0,marketing,low
IND29466,0.10,0.81,6,290,4,0,1,0,accounting,medium
IND29471,0.85,0.64,4,188,3,0,0,0,hr,low
IND29472,0.94,0.86,3,223,4,0,0,0,sales,medium
IND29474,0.24,0.71,3,187,5,0,0,0,IT,low
IND29477,0.54,0.94,4,217,2,0,0,0,support,medium
IND29481,0.94,0.73,5,142,2,1,0,0,IT,high
IND29485,0.37,0.48,2,134,3,0,1,0,marketing,medium
IND29488,0.37,0.54,2,131,3,1,1,0,hr,medium
IND29489,0.91,0.67,3,143,3,0,0,0,support,low
IND29494,0.72,0.84,5,257,5,0,1,0,technical,medium
IND29496,0.43,0.52,2,160,3,0,1,0,technical,low
IND29497,0.43,0.49,2,135,3,0,1,0,accounting,medium
IND29502,0.56,0.43,2,169,3,0,0,0,sales,medium
IND29504,0.59,0.57,5,257,2,0,0,0,sales,low
IND29507,0.86,1.00,5,257,5,0,1,0,technical,medium
IND29508,0.75,0.90,4,197,2,0,0,0,sales,medium
IND29510,0.53,0.49,4,192,2,0,0,0,support,low
IND29514,0.60,0.56,2,203,4,0,0,0,technical,low
IND29517,0.98,0.97,3,196,3,0,0,0,management,low
IND29522,0.75,1.00,4,222,2,1,0,0,accounting,high
IND29526,0.19,0.53,6,191,4,0,0,0,support,low
IND29531,0.46,0.57,2,152,3,0,1,0,support,low
IND29535,0.55,0.88,3,173,3,1,0,0,technical,low
IND29537,0.65,0.78,4,205,2,0,0,0,support,medium
IND29542,0.84,0.77,4,262,4,0,0,0,technical,low
IND29547,0.89,0.50,4,147,2,0,0,0,technical,medium
IND29549,0.11,0.85,6,308,5,0,1,0,sales,medium
IND29552,0.89,0.65,5,195,6,0,1,0,support,low
IND29554,0.95,0.49,4,229,3,0,0,0,product_mng,medium
IND29555,0.56,0.68,3,269,3,1,0,0,technical,low
IND29558,0.82,0.67,3,198,3,1,0,0,product_mng,low
IND29562,0.76,0.59,3,191,4,0,0,0,marketing,medium
IND29564,0.80,0.87,5,240,6,0,1,0,technical,low
IND29565,0.52,0.79,4,234,3,0,0,0,support,low
IND29569,0.51,0.69,3,212,3,0,0,0,sales,low
IND29572,0.81,0.68,5,230,2,0,0,0,support,medium
IND29577,0.54,0.67,3,154,2,0,0,0,sales,high
IND29579,0.37,0.47,2,141,3,0,1,0,technical,medium
IND29580,0.74,0.95,3,157,4,0,0,0,technical,medium
IND29585,0.40,0.56,2,148,3,0,1,0,technical,medium
IND29588,0.48,0.73,5,152,6,0,0,0,IT,medium
IND29591,0.99,0.79,4,213,3,0,0,0,support,low
IND29596,0.41,0.54,2,145,3,0,1,0,support,low
IND29597,0.73,0.48,4,139,2,0,0,0,RandD,low
IND29602,0.62,0.51,3,222,3,1,0,0,technical,medium
IND29606,0.59,0.87,4,183,2,0,0,0,sales,medium
IND29611,0.76,0.56,3,179,3,1,0,0,sales,low
IND29613,0.88,0.88,5,232,5,1,1,0,accounting,medium
IND29617,0.14,0.83,5,153,5,1,0,0,sales,medium
IND29621,0.44,0.49,2,154,3,0,1,0,support,low
IND29624,0.46,0.75,6,276,6,0,0,0,support,low
IND29626,0.48,0.51,5,286,3,0,0,0,management,low
IND29627,0.72,0.88,5,216,10,1,0,0,support,medium
IND29631,0.92,0.53,2,261,4,0,0,0,support,low
IND29632,0.91,0.76,3,197,3,0,0,0,technical,medium
IND29634,0.21,0.70,3,238,8,0,0,0,technical,medium
IND29635,0.89,0.66,5,224,2,0,0,0,sales,medium
IND29639,1.00,0.41,4,174,3,0,0,0,technical,low
IND29643,0.45,0.68,4,212,4,1,1,0,sales,low
IND29646,0.92,0.92,3,244,2,0,0,0,sales,high
IND29651,0.48,0.71,2,140,3,1,0,0,support,low
IND29654,0.59,0.92,5,226,3,0,0,0,support,medium
IND29658,0.69,0.66,4,178,3,0,0,0,RandD,low
IND29663,0.10,0.68,3,179,3,0,1,0,IT,medium
IND29668,0.83,0.93,3,247,2,0,0,0,hr,low
IND29671,0.68,0.50,3,139,3,0,0,0,technical,medium
IND29672,0.64,0.66,3,218,3,0,0,0,technical,low
IND29676,0.49,0.62,4,161,2,0,0,0,IT,medium
IND29678,0.91,0.60,4,235,4,1,0,0,marketing,low
IND29681,0.84,0.83,4,227,5,0,1,0,accounting,low
IND29684,0.38,0.56,2,156,3,0,1,0,technical,low
IND29687,0.50,0.49,4,222,3,0,0,0,management,high
IND29688,0.51,0.86,3,182,10,0,0,0,sales,low
IND29690,0.11,0.83,6,244,4,0,1,0,hr,medium
IND29694,0.74,0.90,4,226,5,0,1,0,sales,medium
IND29697,0.60,0.98,5,213,3,0,0,0,hr,low
IND29698,0.67,0.36,3,280,4,0,0,0,support,low
IND29700,0.45,0.71,2,172,2,0,0,0,sales,low
IND29702,0.67,0.55,5,239,2,0,0,0,marketing,medium
IND29703,0.75,0.71,5,147,4,1,0,0,IT,medium
IND29707,0.45,0.48,2,138,3,0,1,0,technical,low
IND29712,0.23,0.94,4,149,6,0,0,0,accounting,low
IND29715,0.39,0.89,3,188,5,0,0,0,support,low
IND29716,0.75,0.83,4,133,4,0,0,0,hr,high
IND29721,0.57,0.85,4,250,3,1,0,1,marketing,low
IND29726,0.64,0.61,4,191,4,0,0,0,IT,low
IND29730,0.56,0.68,4,220,2,0,0,0,support,medium
IND29731,0.89,0.84,6,196,4,0,0,0,sales,medium
IND29736,0.89,0.61,3,211,2,0,0,0,support,low
IND29739,0.58,0.50,3,208,3,0,0,0,management,medium
IND29741,0.74,0.94,3,132,3,0,0,0,accounting,medium
IND29745,0.97,0.63,3,133,3,0,0,0,hr,low
IND29748,0.70,0.95,4,231,3,0,0,0,support,medium
IND29749,0.92,0.82,4,96,4,0,0,0,IT,medium
IND29752,0.39,0.48,2,161,3,0,1,0,IT,low
IND29756,0.59,0.53,5,169,3,0,0,0,technical,low
IND29761,0.95,0.54,4,235,4,0,0,0,sales,medium
IND29764,0.72,0.95,5,171,3,0,0,0,support,low
IND29768,0.45,0.57,2,148,3,0,1,0,marketing,high
IND29772,0.77,0.79,3,200,4,0,0,0,hr,medium
IND29777,0.95,0.66,4,223,10,0,0,0,IT,low
IND29781,0.16,0.93,6,218,6,1,0,0,product_mng,high
IND29782,0.83,0.81,3,242,6,0,0,0,sales,low
IND29785,0.54,0.70,5,239,5,0,0,0,RandD,medium
IND29788,0.44,0.48,2,155,3,0,1,0,support,low
IND29791,0.97,0.94,3,202,2,0,0,0,sales,medium
IND29796,0.58,0.43,3,224,6,0,0,0,hr,low
IND29797,0.51,0.74,4,151,3,0,0,0,product_mng,medium
IND29802,0.87,0.88,5,262,6,0,1,0,sales,low
IND29805,0.97,0.66,4,149,2,0,0,0,accounting,low
IND29808,0.90,0.92,3,139,3,0,0,0,technical,low
IND29813,0.86,0.65,4,243,2,0,0,0,technical,low
IND29814,0.33,0.46,5,261,6,1,0,0,IT,low
IND29817,0.92,0.79,5,243,3,1,0,0,support,high
IND29818,0.54,0.53,4,245,2,0,0,0,technical,low
IND29819,0.68,0.51,3,259,3,0,0,0,support,medium
IND29823,0.50,0.58,4,165,2,0,0,0,sales,high
IND29828,0.82,0.71,2,209,5,0,0,1,marketing,medium
IND29833,0.52,0.69,4,164,2,0,0,0,IT,medium
IND29838,0.82,0.93,4,185,2,0,0,0,RandD,medium
IND29839,0.59,0.47,5,191,3,0,0,0,RandD,low
IND29841,0.98,0.55,3,260,3,0,0,0,sales,medium
IND29846,0.64,0.67,4,252,3,1,0,0,sales,medium
IND29849,0.52,0.86,5,256,3,0,0,0,support,medium
IND29850,0.42,0.56,2,103,3,1,0,0,marketing,medium
IND29855,0.61,0.72,4,209,2,0,0,0,support,medium
IND29856,0.56,0.70,4,135,2,0,0,0,sales,low
IND29860,0.55,0.40,5,219,4,0,0,0,IT,medium
IND29861,0.49,0.52,4,251,2,0,0,0,support,low
IND29864,0.83,0.87,5,248,3,0,0,0,sales,low
IND29868,0.97,0.88,3,204,2,0,0,0,management,low
IND29871,0.17,0.59,5,250,5,0,0,0,marketing,low
IND29876,0.99,0.57,3,221,3,0,0,0,technical,low
IND29879,0.68,0.65,3,183,4,0,0,0,support,low
IND29884,0.58,0.69,4,165,3,0,0,0,technical,low
IND29886,0.76,0.68,4,189,2,1,0,0,IT,medium
IND29890,0.72,1.00,4,151,2,0,0,0,RandD,low
IND29893,0.70,0.87,5,177,2,0,0,0,accounting,medium
IND29897,0.12,0.78,6,260,5,0,0,0,management,medium
IND29898,0.84,0.74,3,182,4,0,1,0,technical,low
IND29899,0.65,0.89,3,151,2,0,0,0,technical,low
IND29900,0.70,0.44,2,131,2,0,0,0,sales,low
IND29902,0.52,0.96,4,171,2,0,0,0,sales,medium
IND29907,0.94,0.89,4,239,3,0,0,0,technical,medium
IND29912,0.93,0.94,4,233,6,0,0,0,IT,medium
IND29915,0.93,0.52,3,181,3,0,0,0,technical,low
IND29917,0.10,0.87,6,286,4,0,1,0,IT,medium
IND29918,0.61,0.52,4,171,2,0,0,0,marketing,low
IND29921,0.69,0.74,5,227,2,0,0,0,technical,medium
IND29922,0.75,0.69,3,242,3,0,0,0,sales,high
IND29926,0.58,0.64,2,249,2,0,0,0,technical,low
IND29928,0.73,0.74,3,254,4,1,0,0,marketing,medium
IND29933,0.57,0.65,4,265,3,0,0,0,technical,low
IND29934,0.58,0.62,5,270,2,0,0,0,sales,high
IND29937,0.84,0.78,5,164,3,0,0,0,accounting,low
IND29941,0.50,0.95,5,137,3,0,0,0,technical,low
IND29942,0.43,0.48,2,136,3,0,1,0,RandD,high
IND29943,0.96,0.98,5,248,3,0,0,0,product_mng,low
IND29945,0.49,0.65,3,226,3,0,0,0,sales,medium
IND29949,0.54,0.64,2,128,2,0,0,0,sales,low
IND29951,0.91,0.53,2,273,3,0,0,0,support,low
IND29952,0.83,0.50,4,259,2,0,0,0,support,medium
IND29956,0.83,0.78,5,240,3,0,0,0,accounting,high
IND29959,0.92,0.65,4,135,3,0,0,0,support,medium
IND29964,0.84,0.54,4,160,3,0,0,0,marketing,medium
IND29968,0.88,0.85,3,220,3,0,0,0,management,medium
IND29973,0.87,1.00,5,261,5,1,1,0,technical,medium
IND29975,0.75,0.96,3,252,3,0,0,0,technical,medium
IND29977,0.83,0.80,5,223,3,0,0,0,technical,low
IND29980,0.78,0.98,4,157,3,0,0,0,marketing,medium
IND29984,0.81,0.76,4,177,3,0,0,0,support,medium
IND29988,0.74,0.85,4,105,5,0,0,0,sales,high
IND29990,0.96,0.91,4,228,3,1,0,0,support,low
IND29994,0.11,0.84,6,287,4,0,1,0,accounting,medium
IND29999,0.56,1.00,3,272,2,0,0,0,IT,medium
IND30004,0.52,0.96,5,251,2,1,0,0,sales,low
IND30005,0.73,0.71,4,148,3,0,0,0,management,high
IND30006,0.54,0.94,5,229,3,1,0,0,product_mng,low
IND30011,0.76,0.64,3,189,3,0,0,0,accounting,medium
IND30012,0.94,0.58,4,216,3,0,0,0,management,low
IND30015,0.89,0.56,4,159,3,0,0,0,product_mng,medium
IND30016,0.45,0.57,2,134,3,0,1,0,hr,low
IND30017,0.97,0.75,2,271,6,0,0,0,sales,low
IND30021,0.69,0.74,3,215,2,0,0,0,sales,low
IND30026,0.34,0.39,2,136,3,0,0,0,sales,medium
IND30027,0.54,0.49,4,190,3,0,0,0,technical,medium
IND30030,0.84,0.74,4,226,2,0,0,0,accounting,high
IND30033,0.95,0.96,3,250,3,0,0,0,hr,medium
IND30038,0.74,0.62,4,236,4,0,0,0,sales,low
IND30043,0.59,0.82,3,149,3,0,0,0,hr,low
IND30048,0.85,0.49,4,139,2,0,0,0,sales,medium
IND30051,0.57,0.64,4,226,7,0,0,0,sales,low
IND30056,0.98,0.67,4,189,4,0,0,0,support,high
IND30060,0.67,0.55,3,175,2,0,0,0,IT,medium
IND30063,0.49,0.48,3,190,2,0,0,0,technical,medium
IND30066,0.57,0.82,4,269,2,0,0,0,technical,medium
IND30070,0.69,0.75,5,201,3,0,0,0,accounting,low
IND30072,0.86,0.51,3,185,2,0,0,0,technical,medium
IND30073,0.25,0.62,6,271,5,0,0,0,sales,low
IND30075,1.00,0.89,3,194,3,0,0,0,sales,medium
IND30080,0.85,0.87,4,273,5,0,1,0,RandD,medium
IND30083,0.21,0.49,3,253,3,0,0,0,hr,low
IND30085,0.73,0.62,4,210,4,0,0,0,technical,medium
IND30087,0.32,0.95,5,172,2,0,1,0,sales,low
IND30090,0.79,0.58,4,191,6,0,0,0,technical,low
IND30094,0.18,0.54,6,209,5,1,0,0,sales,low
IND30099,0.70,0.66,3,151,2,0,0,0,RandD,low
IND30104,0.43,0.52,2,160,3,0,1,0,technical,low
IND30105,0.48,0.76,5,236,2,0,0,0,sales,low
IND30109,0.11,0.87,7,278,4,0,1,0,sales,low
IND30110,0.86,0.93,5,241,5,1,1,0,support,low
IND30112,0.57,0.93,2,204,10,0,0,0,accounting,low
IND30116,0.90,0.49,4,185,2,0,0,0,sales,low
IND30120,0.43,0.57,2,129,3,0,1,0,sales,medium
IND30123,0.43,0.54,2,153,3,0,1,0,sales,low
IND30127,0.31,0.49,4,165,3,1,0,0,technical,low
IND30131,0.66,0.60,3,210,2,0,0,0,sales,low
IND30133,0.74,0.87,5,258,5,0,1,0,accounting,low
IND30135,0.58,0.63,4,272,3,0,0,0,technical,medium
IND30138,0.72,0.61,5,170,3,0,0,0,technical,medium
IND30140,0.89,1.00,5,246,5,0,1,0,sales,low
IND30145,0.51,0.93,5,232,3,0,0,0,support,medium
IND30146,0.43,0.52,2,150,3,0,1,0,product_mng,low
IND30147,0.62,0.55,4,137,3,1,0,0,hr,medium
IND30150,0.49,0.71,3,196,3,0,0,0,RandD,low
IND30154,0.84,0.54,4,179,2,0,0,0,technical,low
IND30156,0.95,0.62,4,255,2,0,0,0,sales,medium
IND30158,0.86,0.64,4,147,2,1,0,0,product_mng,high
IND30163,0.13,0.97,3,156,2,0,0,0,support,medium
IND30168,0.37,0.63,4,153,3,1,0,0,sales,medium
IND30170,0.42,0.73,4,208,5,0,0,0,accounting,low
IND30171,0.55,0.47,3,194,2,0,0,0,IT,high
IND30174,0.75,1.00,5,223,6,0,1,0,accounting,medium
IND30178,0.65,0.89,4,240,3,0,0,0,sales,low
IND30180,0.69,0.53,4,281,4,0,0,0,product_mng,medium
IND30185,0.92,0.81,3,196,2,0,0,0,sales,medium
IND30188,0.52,0.96,4,246,3,0,0,0,support,low
IND30189,0.89,0.71,5,182,2,1,0,0,hr,medium
IND30192,0.83,0.73,4,157,2,0,0,0,RandD,medium
IND30195,0.42,0.48,2,146,3,0,1,0,hr,high
IND30196,0.49,0.54,4,215,4,0,0,0,IT,medium
IND30198,0.93,0.51,4,110,3,0,0,0,product_mng,low
IND30203,0.65,0.60,5,227,3,0,0,0,RandD,low
IND30205,0.74,0.78,4,203,2,0,0,0,sales,medium
IND30210,0.10,0.84,6,253,4,0,1,0,marketing,medium
IND30214,0.79,0.72,6,240,4,0,0,0,IT,low
IND30217,0.38,0.45,2,129,3,0,1,0,support,medium
IND30220,0.27,0.45,3,239,4,0,0,0,technical,low
IND30222,0.94,0.66,3,236,2,0,0,0,hr,high
IND30226,0.64,0.40,3,248,3,0,0,0,product_mng,medium
IND30229,0.11,0.95,6,285,4,0,1,0,technical,low
IND30234,0.96,0.74,5,160,5,1,0,0,support,low
IND30238,0.98,0.79,4,138,3,0,0,0,accounting,low
IND30239,0.51,0.58,2,181,4,0,0,0,support,medium
IND30243,0.66,0.82,4,257,3,1,0,0,sales,medium
IND30248,0.36,0.56,2,132,3,0,1,0,IT,medium
IND30250,0.90,0.81,4,144,2,0,0,0,technical,low
IND30252,0.37,0.57,2,155,3,0,1,0,support,low
IND30253,0.54,0.53,3,184,3,0,0,0,sales,low
IND30255,0.11,0.84,6,251,4,0,1,0,technical,medium
IND30259,0.31,0.53,2,146,3,1,0,0,support,low
IND30264,0.42,0.86,3,160,4,1,0,0,sales,low
IND30267,0.89,0.54,3,214,2,0,0,0,product_mng,medium
IND30270,0.98,0.70,3,255,2,1,0,0,marketing,low
IND30271,0.96,0.94,3,167,3,0,0,0,IT,low
IND30276,0.15,0.84,4,275,5,0,0,0,marketing,low
IND30277,0.56,0.57,3,143,2,0,0,0,sales,medium
IND30280,0.84,0.90,4,237,2,0,0,0,technical,low
IND30284,0.40,0.47,2,128,3,0,1,0,sales,medium
IND30285,0.55,0.58,5,208,3,0,0,0,IT,low
IND30287,0.51,0.86,4,196,2,0,0,0,support,low
IND30290,0.97,0.77,4,208,2,0,0,0,technical,medium
IND30294,0.82,0.73,3,183,3,0,0,0,IT,low
IND30299,0.59,0.92,3,138,10,0,0,0,support,low
IND30303,0.40,0.56,2,137,3,0,1,0,accounting,medium
IND30305,0.22,0.74,5,178,5,0,0,0,IT,low
IND30307,0.91,0.49,2,180,3,0,0,0,support,low
IND30312,0.60,0.55,3,177,3,1,0,0,accounting,low
IND30316,0.48,0.69,4,222,2,0,0,0,technical,medium
IND30321,0.66,0.56,5,202,3,0,0,0,support,medium
IND30326,0.64,0.99,4,222,2,0,0,0,technical,low
IND30329,0.11,0.85,6,261,4,0,1,0,support,low
IND30334,0.10,0.83,6,295,4,0,1,0,product_mng,medium
IND30335,0.96,0.87,5,202,2,0,0,0,marketing,low
IND30340,0.50,0.67,2,142,3,0,0,0,technical,low
IND30341,0.70,0.53,3,215,7,1,0,0,technical,medium
IND30342,0.59,0.92,3,203,10,0,0,0,support,medium
IND30346,0.93,0.64,4,253,3,0,0,0,RandD,low
IND30350,0.59,0.71,5,222,3,0,0,0,technical,low
IND30354,0.95,0.73,4,238,3,1,0,0,IT,low
IND30357,0.40,0.43,3,128,3,0,0,0,support,medium
IND30359,0.60,0.62,4,135,2,1,0,0,sales,medium
IND30360,0.10,0.84,6,283,4,1,1,0,technical,low
IND30362,0.88,0.70,4,146,4,0,0,0,sales,low
IND30364,0.74,0.97,3,239,4,1,0,0,sales,medium
IND30367,0.88,1.00,5,219,5,0,1,0,technical,low
IND30369,0.95,0.67,4,219,2,0,0,0,sales,medium
IND30373,0.68,0.70,5,168,2,0,0,0,accounting,medium
IND30375,0.83,0.92,5,267,6,0,1,0,support,low
IND30380,0.39,0.51,2,137,3,0,1,0,technical,low
IND30383,0.75,0.82,3,169,3,0,0,0,hr,low
IND30387,0.48,0.93,3,150,10,0,0,0,technical,low
IND30389,0.78,0.56,3,271,4,0,0,0,marketing,medium
IND30392,0.82,0.76,4,266,3,0,0,1,management,high
IND30396,0.69,0.74,2,271,2,0,0,0,product_mng,low
IND30398,0.84,0.54,5,186,2,0,0,0,technical,medium
IND30402,0.82,0.59,3,210,3,0,0,0,management,medium
IND30407,0.11,0.94,7,244,4,0,1,0,management,medium
IND30408,0.91,0.89,5,217,5,0,1,0,technical,low
IND30412,0.92,0.62,4,196,3,0,0,0,support,medium
IND30415,0.45,0.47,2,136,3,0,1,0,sales,medium
IND30418,0.68,0.99,3,159,2,0,0,0,accounting,medium
IND30422,0.49,0.71,3,255,2,1,0,0,accounting,low
IND30424,0.67,0.49,4,195,3,0,0,0,hr,low
IND30426,0.98,0.84,4,200,2,0,0,0,product_mng,medium
IND30427,0.83,0.78,5,250,2,1,0,0,sales,low
IND30428,0.77,0.71,3,134,3,0,0,0,marketing,medium
IND30429,0.79,0.48,4,184,5,1,0,0,IT,low
IND30431,0.52,0.47,6,141,5,1,0,0,support,low
IND30435,0.76,0.68,4,204,3,1,0,0,sales,low
IND30437,0.92,0.85,3,151,6,1,0,0,sales,low
IND30439,0.85,1.00,4,225,5,0,1,0,technical,low
IND30440,0.49,0.99,5,262,2,1,0,0,sales,medium
IND30441,0.85,0.67,3,176,2,0,0,0,IT,medium
IND30445,0.60,0.80,4,222,2,0,0,0,sales,medium
IND30447,0.83,0.49,4,218,2,0,0,0,technical,low
IND30452,0.45,0.51,2,155,3,1,1,0,sales,medium
IND30457,0.88,0.84,4,170,2,0,0,0,RandD,medium
IND30461,0.97,0.92,6,137,8,1,0,0,product_mng,low
IND30465,0.57,0.72,4,214,2,1,0,0,sales,low
IND30467,0.44,0.61,5,230,6,0,0,0,marketing,low
IND30469,0.77,0.75,3,170,7,0,0,0,sales,low
IND30471,0.77,0.65,3,187,3,0,0,0,marketing,low
IND30473,0.68,0.70,5,270,3,0,0,0,product_mng,medium
IND30478,0.72,0.87,5,223,5,0,1,0,sales,low
IND30483,0.38,0.47,2,144,3,0,1,0,support,low
